haute_savoie,ain,34.0
var,alpes_de_haute_provence,21.0
isere,savoie,204.0
meurthe_et_moselle,moselle,565.0
savoie,haute_savoie,233.0
alpes_de_haute_provence,alpes_de_haute_provence,26165.0
haute_savoie,savoie,221.0
haute_saone,doubs,178.0
meurthe_et_moselle,meurthe_et_moselle,134788.0
moselle,meurthe_et_moselle,590.0
savoie,savoie,67226.0
haute_saone,haute_saone,36070.0
var,var,177941.0
haute_savoie,haute_savoie,128245.0
doubs,doubs,81912.0
moselle,moselle,182545.0
vosges,vosges,59912.0
doubs,haute_saone,172.0
haute_saone,territoire_de_belfort,41.0
meurthe_et_moselle,vosges,82.0
var,alpes_maritimes,290.0
doubs,territoire_de_belfort,341.0
territoire_de_belfort,doubs,332.0
territoire_de_belfort,territoire_de_belfort,19299.0
alpes_maritimes,var,332.0
bas_rhin,moselle,222.0
alpes_maritimes,alpes_maritimes,165536.0
moselle,bas_rhin,230.0
haut_rhin,haut_rhin,124183.0
haut_rhin,bas_rhin,174.0
bas_rhin,haut_rhin,148.0
bas_rhin,bas_rhin,201207.0
gironde,lot_et_garonne,41.0
orne,calvados,98.0
orne,orne,39269.0
hautes_pyrenees,hautes_pyrenees,35252.0
charente,charente,56786.0
dordogne,gironde,204.0
gironde,dordogne,228.0
calvados,eure,155.0
calvados,calvados,110531.0
vienne,vienne,64425.0
eure,calvados,128.0
gers,gers,26892.0
lot_et_garonne,lot_et_garonne,55584.0
orne,eure,34.0
indre_et_loire,indre_et_loire,93028.0
dordogne,dordogne,67957.0
charente,haute_vienne,20.0
orne,eure_et_loir,62.0
seine_maritime,seine_maritime,226739.0
tarn_et_garonne,lot_et_garonne,53.0
seine_maritime,eure,846.0
eure,seine_maritime,787.0
indre_et_loire,loir_et_cher,78.0
gers,haute_garonne,74.0
eure,eure,107885.0
loir_et_cher,indre_et_loire,77.0
haute_vienne,haute_vienne,52189.0
tarn_et_garonne,tarn_et_garonne,42767.0
charente_maritime,gironde,57.0
eure,eure_et_loir,180.0
tarn_et_garonne,haute_garonne,210.0
dordogne,correze,92.0
charente_maritime,charente,156.0
haute_garonne,haute_garonne,220160.0
loir_et_cher,loir_et_cher,51610.0
haute_garonne,tarn_et_garonne,226.0
eure_et_loir,eure_et_loir,69473.0
seine_maritime,somme,136.0
eure_et_loir,eure,185.0
eure,yvelines,129.0
correze,dordogne,101.0
eure_et_loir,yvelines,204.0
loir_et_cher,loiret,85.0
lot,lot,22805.0
yvelines,eure,140.0
somme,seine_maritime,149.0
indre,indre,33436.0
eure,oise,46.0
eure,val_d'oise,10.0
correze,correze,35921.0
loiret,loir_et_cher,91.0
seine_maritime,oise,42.0
yvelines,eure_et_loir,249.0
lot,correze,96.0
correze,lot,71.0
haute_garonne,tarn,206.0
oise,seine_maritime,28.0
eure_et_loir,essonne,24.0
tarn,haute_garonne,173.0
yvelines,yvelines,199259.0
yvelines,essonne,228.0
yvelines,paris,860.0
yvelines,val_de_marne,406.0
yvelines,seine_saint_denis,584.0
yvelines,hauts_de_seine,1940.0
yvelines,val_d'oise,1261.0
tarn,tarn,56935.0
val_d'oise,yvelines,1256.0
loiret,loiret,107420.0
hauts_de_seine,yvelines,2028.0
hauts_de_seine,hauts_de_seine,162372.0
val_d'oise,val_d'oise,187210.0
val_d'oise,hauts_de_seine,1188.0
calvados,orne,82.0
hauts_de_seine,val_de_marne,1587.0
hauts_de_seine,paris,3164.0
hauts_de_seine,seine_saint_denis,1702.0
hauts_de_seine,val_d'oise,1212.0
hauts_de_seine,essonne,661.0
hauts_de_seine,seine_et_marne,275.0
val_d'oise,paris,1561.0
gironde,gironde,302811.0
essonne,yvelines,209.0
val_d'oise,essonne,87.0
somme,somme,104907.0
oise,val_d'oise,682.0
val_d'oise,val_de_marne,554.0
essonne,hauts_de_seine,654.0
val_d'oise,seine_saint_denis,3071.0
val_d'oise,oise,772.0
essonne,val_d'oise,99.0
paris,val_de_marne,4814.0
maine_et_loire,maine_et_loire,115230.0
paris,paris,232059.0
paris,yvelines,900.0
paris,seine_et_marne,1166.0
paris,seine_saint_denis,5398.0
paris,val_d'oise,1651.0
paris,essonne,1207.0
paris,hauts_de_seine,3273.0
essonne,essonne,208622.0
essonne,paris,1219.0
oise,val_de_marne,10.0
essonne,seine_saint_denis,619.0
essonne,val_de_marne,3280.0
seine_saint_denis,val_d'oise,3017.0
val_de_marne,essonne,3277.0
val_de_marne,yvelines,362.0
val_de_marne,hauts_de_seine,1543.0
val_de_marne,paris,4768.0
val_de_marne,val_d'oise,575.0
seine_saint_denis,paris,5313.0
cher,cher,46416.0
seine_saint_denis,hauts_de_seine,1674.0
seine_saint_denis,yvelines,589.0
val_de_marne,val_de_marne,282133.0
seine_saint_denis,seine_saint_denis,305824.0
seine_saint_denis,essonne,625.0
oise,seine_saint_denis,159.0
val_de_marne,seine_saint_denis,3939.0
mayenne,mayenne,42962.0
seine_saint_denis,val_de_marne,3913.0
seine_saint_denis,oise,187.0
val_d'oise,seine_et_marne,450.0
oise,oise,156556.0
pas_de_calais,pas_de_calais,296023.0
essonne,seine_et_marne,1201.0
somme,oise,58.0
seine_saint_denis,seine_et_marne,2449.0
val_de_marne,seine_et_marne,2636.0
oise,paris,101.0
cantal,cantal,18777.0
pas_de_calais,somme,57.0
seine_et_marne,essonne,1177.0
aude,aude,63667.0
loiret,seine_et_marne,74.0
seine_et_marne,yvelines,32.0
seine_et_marne,val_de_marne,2599.0
seine_et_marne,val_d'oise,413.0
seine_et_marne,hauts_de_seine,243.0
