haut_rhin,haut_rhin,129408.0
bas_rhin,bas_rhin,203712.0
calvados,calvados,112025.0
gironde,dordogne,84.0
orne,orne,41359.0
hautes_pyrenees,hautes_pyrenees,35423.0
charente,charente,58587.0
dordogne,gironde,87.0
gironde,gironde,300358.0
calvados,eure,50.0
eure,calvados,40.0
vienne,vienne,65783.0
gers,gers,28674.0
lot_et_garonne,lot_et_garonne,57078.0
indre_et_loire,indre_et_loire,94012.0
dordogne,dordogne,70286.0
seine_maritime,seine_maritime,228297.0
maine_et_loire,maine_et_loire,117650.0
seine_maritime,eure,133.0
eure,eure,112161.0
eure,seine_maritime,129.0
haute_vienne,haute_vienne,52793.0
tarn_et_garonne,tarn_et_garonne,43960.0
tarn_et_garonne,haute_garonne,51.0
eure_et_loir,eure,53.0
haute_garonne,tarn_et_garonne,43.0
eure,eure_et_loir,32.0
haute_garonne,haute_garonne,218172.0
loir_et_cher,loir_et_cher,53407.0
eure_et_loir,eure_et_loir,72205.0
somme,seine_maritime,60.0
lot,lot,23538.0
mayenne,mayenne,44569.0
indre,indre,34822.0
correze,correze,36772.0
haute_garonne,tarn,46.0
yvelines,yvelines,202403.0
yvelines,hauts_de_seine,640.0
yvelines,seine_saint_denis,98.0
yvelines,paris,181.0
yvelines,val_d'oise,384.0
tarn,tarn,57904.0
yvelines,val_de_marne,39.0
loiret,loiret,109526.0
val_d'oise,yvelines,380.0
val_d'oise,hauts_de_seine,392.0
hauts_de_seine,yvelines,649.0
hauts_de_seine,hauts_de_seine,163787.0
val_d'oise,val_d'oise,194046.0
hauts_de_seine,paris,1237.0
hauts_de_seine,essonne,135.0
hauts_de_seine,val_de_marne,471.0
hauts_de_seine,seine_saint_denis,507.0
hauts_de_seine,val_d'oise,407.0
val_d'oise,paris,489.0
somme,somme,107760.0
val_d'oise,oise,147.0
oise,val_d'oise,131.0
essonne,hauts_de_seine,124.0
paris,yvelines,198.0
paris,val_de_marne,1835.0
paris,paris,230544.0
paris,seine_et_marne,270.0
paris,seine_saint_denis,2067.0
paris,val_d'oise,516.0
paris,essonne,395.0
paris,hauts_de_seine,1240.0
val_d'oise,seine_saint_denis,995.0
essonne,essonne,215217.0
essonne,paris,339.0
val_d'oise,val_de_marne,92.0
seine_saint_denis,yvelines,66.0
seine_saint_denis,val_d'oise,931.0
val_de_marne,hauts_de_seine,462.0
seine_saint_denis,essonne,138.0
seine_saint_denis,hauts_de_seine,462.0
essonne,val_de_marne,997.0
val_de_marne,paris,1818.0
val_de_marne,essonne,1057.0
charente_maritime,charente_maritime,113799.0
seine_saint_denis,paris,1980.0
cher,cher,47712.0
val_de_marne,val_de_marne,289779.0
seine_saint_denis,seine_saint_denis,321202.0
val_de_marne,seine_saint_denis,1471.0
essonne,seine_saint_denis,135.0
seine_saint_denis,val_de_marne,1478.0
oise,oise,162317.0
pyrenees_atlantiques,pyrenees_atlantiques,101698.0
val_d'oise,seine_et_marne,118.0
pas_de_calais,pas_de_calais,303851.0
val_de_marne,seine_et_marne,683.0
seine_saint_denis,seine_et_marne,799.0
essonne,seine_et_marne,229.0
cantal,cantal,19407.0
seine_et_marne,essonne,245.0
aude,aude,64355.0
seine_et_marne,seine_saint_denis,831.0
seine_et_marne,val_de_marne,671.0
seine_et_marne,val_d'oise,108.0
seine_et_marne,paris,274.0
pas_de_calais,nord,545.0
seine_et_marne,seine_et_marne,296273.0
nord,pas_de_calais,577.0
pyrenees_orientales,pyrenees_orientales,94445.0
landes,landes,82163.0
nievre,cher,32.0
nord,nord,508071.0
puy_de_dome,puy_de_dome,96288.0
nievre,nievre,32692.0
aisne,aisne,107841.0
yonne,yonne,58862.0
herault,herault,205111.0
haute_loire,haute_loire,30941.0
aube,aube,52900.0
marne,marne,105551.0
herault,gard,99.0
gard,herault,94.0
haute_loire,loire,132.0
loire,loire,100603.0
loire,haute_loire,134.0
gard,gard,126366.0
landes,pyrenees_atlantiques,66.0
gard,bouches_du_rhone,88.0
ardeche,ardeche,55753.0
saone_et_loire,saone_et_loire,83746.0
gard,vaucluse,110.0
bouches_du_rhone,gard,93.0
ardennes,ardennes,51685.0
ardeche,isere,29.0
drome,vaucluse,55.0
rhone,ain,182.0
vaucluse,gard,111.0
saone_et_loire,ain,81.0
ardeche,drome,223.0
isere,ardeche,49.0
rhone,rhone,281789.0
ain,rhone,180.0
rhone,isere,167.0
ain,saone_et_loire,87.0
drome,ardeche,224.0
bouches_du_rhone,vaucluse,142.0
drome,drome,70096.0
vaucluse,drome,61.0
cote_d'or,cote_d'or,83092.0
isere,rhone,159.0
manche,manche,74235.0
vaucluse,vaucluse,101897.0
vaucluse,bouches_du_rhone,127.0
drome,isere,36.0
haute_marne,haute_marne,33339.0
isere,drome,35.0
bouches_du_rhone,bouches_du_rhone,337767.0
ain,ain,93122.0
meuse,meuse,34564.0
isere,ain,50.0
isere,isere,184421.0
ain,isere,58.0
bouches_du_rhone,var,30.0
jura,jura,40354.0
savoie,isere,48.0
loire_atlantique,loire_atlantique,202507.0
isere,savoie,42.0
meurthe_et_moselle,moselle,137.0
alpes_de_haute_provence,alpes_de_haute_provence,27114.0
meurthe_et_moselle,meurthe_et_moselle,139202.0
moselle,meurthe_et_moselle,108.0
savoie,savoie,68699.0
haute_saone,haute_saone,38310.0
var,var,180807.0
haute_savoie,haute_savoie,132273.0
doubs,haute_saone,12.0
doubs,doubs,84546.0
moselle,moselle,189003.0
vosges,vosges,61736.0
var,alpes_maritimes,42.0
territoire_de_belfort,territoire_de_belfort,20177.0
alpes_maritimes,alpes_maritimes,167604.0
alpes_maritimes,var,48.0
moselle,bas_rhin,32.0
bas_rhin,haut_rhin,12.0
orne,eure_et_loir,11.0
seine_maritime,somme,38.0
eure,yvelines,11.0
yvelines,eure,30.0
tarn,haute_garonne,51.0
hauts_de_seine,seine_et_marne,45.0
val_de_marne,yvelines,29.0
val_de_marne,val_d'oise,82.0
somme,pas_de_calais,11.0
seine_et_marne,yonne,12.0
cher,nievre,12.0
aisne,oise,11.0
marne,aube,10.0
loire,saone_et_loire,11.0
loire,rhone,33.0
rhone,saone_et_loire,14.0
rhone,loire,31.0
saone_et_loire,cote_d'or,24.0
pyrenees_atlantiques,landes,55.0
