jura,jura,35984.0
meuse,meurthe_et_moselle,175.0
ain,savoie,85.0
jura,doubs,168.0
alpes_de_haute_provence,bouches_du_rhone,91.0
var,bouches_du_rhone,820.0
landes,gers,93.0
var,alpes_de_haute_provence,49.0
savoie,isere,525.0
ain,haute_savoie,90.0
isere,savoie,445.0
haute_savoie,ain,89.0
savoie,haute_savoie,553.0
alpes_de_haute_provence,alpes_de_haute_provence,24813.0
meurthe_et_moselle,moselle,1498.0
haute_savoie,savoie,581.0
meurthe_et_moselle,meurthe_et_moselle,128463.0
moselle,meurthe_et_moselle,1530.0
gers,landes,93.0
savoie,savoie,63186.0
haute_saone,doubs,389.0
haute_saone,haute_saone,34001.0
var,var,169677.0
haute_savoie,haute_savoie,121115.0
doubs,doubs,78784.0
doubs,haute_saone,384.0
moselle,moselle,173801.0
meurthe_et_moselle,vosges,210.0
vosges,vosges,57349.0
gironde,lot_et_garonne,111.0
vosges,meurthe_et_moselle,287.0
haute_saone,territoire_de_belfort,126.0
var,alpes_maritimes,653.0
doubs,territoire_de_belfort,632.0
territoire_de_belfort,territoire_de_belfort,18872.0
territoire_de_belfort,doubs,608.0
pyrenees_atlantiques,hautes_pyrenees,200.0
territoire_de_belfort,haut_rhin,70.0
alpes_maritimes,var,655.0
charente_maritime,gironde,155.0
alpes_maritimes,alpes_maritimes,159228.0
bas_rhin,moselle,484.0
moselle,bas_rhin,472.0
haut_rhin,haut_rhin,121728.0
haut_rhin,bas_rhin,473.0
orne,orne,36386.0
hautes_pyrenees,pyrenees_atlantiques,200.0
hautes_pyrenees,hautes_pyrenees,34058.0
charente,charente,54797.0
calvados,calvados,106951.0
bas_rhin,haut_rhin,462.0
dordogne,gironde,375.0
calvados,seine_maritime,80.0
gironde,dordogne,377.0
calvados,eure,321.0
bas_rhin,bas_rhin,197450.0
eure,calvados,275.0
vienne,vienne,62319.0
gers,gers,25368.0
lot_et_garonne,lot_et_garonne,53986.0
vienne,indre_et_loire,84.0
indre_et_loire,indre_et_loire,90356.0
indre_et_loire,vienne,86.0
dordogne,dordogne,64012.0
orne,eure_et_loir,125.0
seine_maritime,seine_maritime,222110.0
tarn_et_garonne,lot_et_garonne,114.0
indre_et_loire,loir_et_cher,168.0
eure,seine_maritime,2067.0
seine_maritime,eure,2076.0
eure,eure,99059.0
gers,haute_garonne,219.0
loir_et_cher,indre_et_loire,179.0
haute_garonne,gers,212.0
orne,calvados,233.0
haute_vienne,haute_vienne,50435.0
eure_et_loir,eure,320.0
tarn_et_garonne,tarn_et_garonne,40865.0
eure,eure_et_loir,316.0
tarn_et_garonne,haute_garonne,661.0
eure,hauts_de_seine,18.0
dordogne,correze,185.0
charente_maritime,charente,290.0
haute_garonne,tarn_et_garonne,668.0
haute_garonne,haute_garonne,218016.0
eure_et_loir,hauts_de_seine,28.0
loir_et_cher,loir_et_cher,49200.0
