E10000011,E06000043,764.0
E09000001,E06000057,632.0
E10000030,E09000001,2013.0
E10000023,E10000023,102284.0
E10000015,E09000001,4918.0
E10000015,E10000015,218106.0
E10000030,E09000008,407.0
E10000015,E06000032,1695.0
E10000032,E10000032,177557.0
E10000015,E08000017,1237.0
E06000056,E10000015,1217.0
E10000019,E10000019,192330.0
E10000030,E10000030,185394.0
E10000032,E10000030,2559.0
E06000013,E06000013,42867.0
E06000056,E06000056,39552.0
E06000031,E10000019,1285.0
E10000013,E06000011,267.0
E06000055,E10000003,481.0
E06000056,E06000055,866.0
E09000001,E10000016,4073.0
E09000001,E10000012,3482.0
E10000015,E06000056,1283.0
E10000032,E06000043,930.0
E09000001,E09000006,1818.0
E10000030,E09000021,1159.0
E10000030,E09000018,1929.0
E09000018,E09000001,5278.0
E09000018,E09000021,1439.0
E09000018,E10000030,1938.0
E09000018,E09000029,130.0
E09000018,E09000018,93180.0
E09000018,E09000009,1655.0
E09000018,E10000024,1874.0
E09000018,E09000017,583.0
E09000018,E06000039,594.0
E09000018,E09000005,1442.0
E10000019,E06000012,381.0
E10000011,E10000011,75142.0
E09000001,E09000004,3161.0
E10000012,E10000012,265383.0
E10000012,E10000015,2654.0
E10000012,E09000010,367.0
E10000012,E09000001,2982.0
E10000011,E10000032,297.0
E10000016,E10000030,140.0
E10000016,E10000016,438363.0
E10000016,E10000003,158.0
E10000016,E09000001,3641.0
E10000016,E09000006,537.0
E09000006,E10000003,292.0
E09000006,E09000001,1762.0
E09000006,E09000006,20065.0
E09000006,E09000004,438.0
E09000026,E09000002,314.0
E09000026,E09000016,743.0
E09000026,E10000015,51.0
E09000026,E09000010,184.0
E09000026,E09000001,4333.0
E09000026,E09000005,66.0
E09000026,E09000026,28164.0
E09000026,E10000012,453.0
E09000026,E06000035,66.0
E10000003,E10000003,191575.0
E10000003,E06000031,1352.0
E09000018,E09000015,629.0
E06000011,E06000011,40888.0
E10000012,E09000026,443.0
E10000012,E09000016,1237.0
E10000019,E10000003,281.0
E10000003,E10000015,284.0
E09000006,E10000016,559.0
E09000004,E10000003,95.0
E09000004,E09000001,3041.0
E09000004,E09000006,433.0
E09000004,E09000004,23747.0
E09000004,E10000016,1379.0
E09000002,E09000002,35759.0
E09000002,E06000034,471.0
E09000002,E09000001,4985.0
E09000002,E09000010,102.0
E09000002,E10000003,35.0
E09000002,E09000005,64.0
E09000002,E09000026,309.0
E09000002,E09000016,1371.0
E09000002,E09000004,164.0
E09000002,E06000035,434.0
E09000002,E10000012,329.0
E09000002,E06000037,84.0
E09000016,E09000005,53.0
E10000015,E10000012,2765.0
E10000003,E10000019,272.0
E09000016,E10000012,1280.0
E10000019,E10000020,196.0
E09000016,E09000026,743.0
E09000016,E10000003,26.0
E09000016,E09000001,3900.0
E10000011,E10000016,266.0
E09000016,E09000002,1358.0
E09000016,E09000004,94.0
E09000016,E09000016,47216.0
E09000016,E09000010,129.0
E10000027,E10000027,130112.0
E09000016,E10000015,46.0
E09000016,E06000034,447.0
E09000016,E06000037,175.0
E10000003,E10000020,494.0
E09000016,E06000035,750.0
E10000003,E10000029,987.0
E09000004,E06000037,53.0
E10000016,E09000004,1423.0
E10000016,E06000057,2280.0
E10000016,E10000020,2317.0
E09000004,E09000002,149.0
E09000004,E06000035,105.0
E09000004,E06000034,546.0
E09000009,E09000001,1610.0
E09000009,E09000018,1676.0
E09000009,E09000015,893.0
E09000009,E10000030,75.0
E06000035,E06000034,298.0
E06000035,E09000026,69.0
E06000035,E09000002,451.0
E06000035,E09000004,102.0
E06000035,E06000035,13164.0
E06000035,E09000001,841.0
E06000035,E09000016,733.0
E09000009,E09000005,1054.0
E09000027,E09000027,2699.0
E10000016,E10000011,354.0
E10000003,E10000012,261.0
E06000034,E06000034,37890.0
E06000034,E09000001,1364.0
E09000009,E10000015,154.0
E06000034,E09000002,497.0
E06000034,E09000016,416.0
E06000034,E10000016,266.0
E06000034,E09000004,551.0
E06000034,E06000035,301.0
E06000034,E10000012,1128.0
E09000009,E10000024,431.0
E06000034,E06000057,43.0
E06000034,E06000037,890.0
E09000009,E09000017,722.0
E06000034,E06000033,206.0
E10000012,E06000034,1132.0
E10000012,E09000002,339.0
E10000012,E06000037,2093.0
E10000012,E06000035,217.0
E09000009,E06000039,228.0
E09000009,E10000002,63.0
E10000016,E06000034,236.0
E10000020,E10000020,245920.0
E10000020,E10000003,436.0
E09000009,E09000009,30981.0
E09000015,E09000015,63726.0
E09000015,E10000024,141.0
E09000015,E09000001,6495.0
E10000020,E10000019,187.0
E10000029,E10000003,941.0
E10000029,E10000029,160674.0
E09000015,E09000018,632.0
E09000015,E09000005,1755.0
E09000015,E10000015,1687.0
E06000057,E10000016,2385.0
E06000012,E06000012,48527.0
E09000015,E09000009,896.0
E06000037,E10000012,2135.0
E06000037,E06000033,342.0
E06000037,E09000004,47.0
E06000037,E06000034,904.0
E09000015,E09000017,516.0
E06000037,E06000037,42267.0
E06000037,E09000001,416.0
E06000037,E09000002,97.0
E06000037,E09000016,169.0
E06000037,E06000035,63.0
E06000057,E10000020,1612.0
E06000057,E09000001,584.0
E06000057,E06000057,67533.0
E06000057,E09000004,103.0
E09000015,E06000032,167.0
E10000016,E10000008,4353.0
E09000015,E06000039,154.0
E10000012,E06000033,2052.0
E10000008,E10000008,236782.0
E10000020,E09000001,484.0
E10000020,E10000016,2358.0
E10000020,E06000057,1657.0
E10000020,E10000008,147.0
E10000015,E09000015,1676.0
E10000015,E09000005,278.0
E10000015,E09000009,135.0
E10000015,E09000018,62.0
E10000029,E10000020,2198.0
E10000015,E09000017,225.0
E10000020,E10000029,2235.0
E10000015,E10000002,758.0
E10000012,E10000034,193.0
E06000033,E09000001,349.0
E10000015,E10000024,42.0
E06000033,E09000002,43.0
E06000033,E10000012,2108.0
E06000033,E06000034,193.0
E06000033,E06000037,352.0
E06000033,E06000033,35153.0
E06000033,E10000034,267.0
