castellon,castellon,85647.0
lleida,lleida,67348.0
tarragona,tarragona,126808.0
tarragona,barcelona,90.0
barcelona,tarragona,70.0
barcelona,barcelona,811618.0
barcelona,girona,104.0
girona,barcelona,143.0
girona,girona,122793.0
albacete,albacete,53161.0
gipuzkoa,gipuzkoa,76707.0
cuenca,cuenca,28878.0
almeria,almeria,111774.0
soria,soria,9599.0
araba/alava,araba/alava,39308.0
bizkaia,bizkaia,117483.0
guadalajara,guadalajara,30044.0
valencia,valencia,348733.0
ciudad_real,ciudad_real,71296.0
granada,granada,131426.0
burgos,burgos,34887.0
jaen,jaen,93068.0
alicante,alicante,257345.0
toledo,toledo,115137.0
segovia,segovia,20673.0
palencia,palencia,17514.0
malaga,malaga,232533.0
cordoba,cordoba,114614.0
valladolid,valladolid,63050.0
alicante,valencia,80.0
avila,avila,18511.0
sevilla,cordoba,52.0
salamanca,salamanca,40455.0
zamora,zamora,19086.0
valencia,alicante,80.0
sevilla,sevilla,300873.0
leon,leon,54223.0
cadiz,cadiz,153613.0
caceres,caceres,53425.0
sevilla,huelva,49.0
badajoz,badajoz,102178.0
huelva,sevilla,65.0
huelva,huelva,102738.0
tarragona,castellon,13.0
bizkaia,gipuzkoa,10.0
araba/alava,burgos,26.0
cadiz,malaga,22.0
cordoba,sevilla,37.0
caceres,badajoz,11.0
badajoz,caceres,12.0
castellon,tarragona,11.0
tarragona,girona,14.0
gipuzkoa,bizkaia,15.0
burgos,araba/alava,18.0
malaga,cadiz,11.0
sevilla,cadiz,16.0
