castellon,castellon,85675.0
valencia,valencia,348381.0
cordoba,sevilla,154.0
sevilla,cordoba,134.0
salamanca,salamanca,40693.0
zamora,zamora,19066.0
alicante,valencia,194.0
sevilla,sevilla,301504.0
leon,leon,54660.0
cadiz,cadiz,154523.0
cadiz,sevilla,41.0
caceres,caceres,53092.0
sevilla,huelva,124.0
huelva,sevilla,137.0
alicante,alicante,256778.0
badajoz,badajoz,101625.0
huelva,huelva,102089.0
badajoz,caceres,22.0
albacete,alicante,12.0
lleida,lleida,66409.0
tarragona,tarragona,125410.0
tarragona,barcelona,266.0
barcelona,tarragona,257.0
barcelona,barcelona,817987.0
barcelona,girona,265.0
girona,barcelona,374.0
girona,girona,121469.0
albacete,albacete,53013.0
gipuzkoa,gipuzkoa,77355.0
cuenca,cuenca,28441.0
gipuzkoa,bizkaia,61.0
almeria,almeria,111764.0
castellon,valencia,172.0
soria,soria,9552.0
bizkaia,gipuzkoa,50.0
araba/alava,araba/alava,39336.0
burgos,araba/alava,73.0
bizkaia,bizkaia,117755.0
bizkaia,araba/alava,35.0
araba/alava,burgos,56.0
guadalajara,guadalajara,29626.0
toledo,cuenca,22.0
valencia,castellon,157.0
ciudad_real,ciudad_real,70823.0
granada,granada,133150.0
burgos,burgos,34535.0
jaen,jaen,93578.0
toledo,toledo,112794.0
segovia,segovia,20354.0
valencia,alicante,189.0
palencia,palencia,17409.0
malaga,malaga,235661.0
cordoba,cordoba,115218.0
valladolid,valladolid,62735.0
avila,avila,18465.0
valladolid,segovia,10.0
malaga,cadiz,29.0
cadiz,malaga,32.0
caceres,badajoz,12.0
alicante,albacete,23.0
castellon,tarragona,58.0
tarragona,castellon,52.0
gipuzkoa,araba/alava,12.0
albacete,cuenca,12.0
araba/alava,gipuzkoa,12.0
ciudad_real,albacete,12.0
almeria,granada,32.0
ciudad_real,cuenca,18.0
araba/alava,bizkaia,38.0
cuenca,toledo,22.0
bizkaia,burgos,23.0
granada,almeria,23.0
jaen,cordoba,24.0
malaga,granada,12.0
sevilla,cadiz,33.0
barcelona,valencia,23.0
albacete,ciudad_real,28.0
cuenca,ciudad_real,21.0
granada,jaen,11.0
