castellon,castellon,85967.0
alicante,valencia,171.0
palencia,palencia,17435.0
malaga,malaga,236912.0
cordoba,cordoba,115856.0
valladolid,valladolid,63366.0
avila,avila,18415.0
sevilla,cordoba,101.0
alicante,alicante,258260.0
salamanca,salamanca,40912.0
zamora,zamora,19241.0
sevilla,sevilla,302331.0
leon,leon,54710.0
cadiz,cadiz,154843.0
sevilla,cadiz,28.0
caceres,caceres,53241.0
sevilla,huelva,103.0
huelva,sevilla,127.0
badajoz,badajoz,102052.0
huelva,huelva,102717.0
albacete,alicante,22.0
lleida,lleida,66628.0
tarragona,tarragona,125875.0
tarragona,barcelona,240.0
barcelona,tarragona,252.0
barcelona,barcelona,819271.0
barcelona,girona,285.0
girona,barcelona,345.0
girona,girona,121653.0
albacete,albacete,53430.0
cuenca,albacete,11.0
castellon,valencia,133.0
gipuzkoa,gipuzkoa,77098.0
cuenca,cuenca,28644.0
almeria,almeria,112625.0
gipuzkoa,bizkaia,76.0
soria,soria,9608.0
bizkaia,gipuzkoa,76.0
araba/alava,araba/alava,38934.0
bizkaia,bizkaia,118199.0
araba/alava,burgos,57.0
bizkaia,araba/alava,16.0
burgos,araba/alava,66.0
guadalajara,guadalajara,29816.0
valencia,castellon,115.0
granada,granada,133759.0
ciudad_real,ciudad_real,71600.0
burgos,burgos,34880.0
valencia,valencia,349882.0
jaen,jaen,93947.0
valencia,alicante,179.0
toledo,toledo,113129.0
segovia,segovia,20364.0
palencia,valladolid,28.0
valladolid,palencia,26.0
cordoba,sevilla,91.0
malaga,cadiz,14.0
cadiz,sevilla,45.0
caceres,badajoz,16.0
alicante,albacete,33.0
tarragona,castellon,10.0
albacete,cuenca,17.0
araba/alava,bizkaia,32.0
almeria,granada,23.0
cadiz,malaga,12.0
badajoz,caceres,12.0
leon,zamora,12.0
castellon,tarragona,20.0
gipuzkoa,araba/alava,13.0
cuenca,ciudad_real,10.0
bizkaia,burgos,16.0
granada,almeria,12.0
burgos,bizkaia,12.0
granada,jaen,10.0
